comment,label
memang harus ada gps tanam di motor biar kalau di maling bisa tau ada mana,0
lapor mas wapres bisa begini gaes,0
cerita real <EMOJI_MOAI>,0
oh arti kur kendara wajib pakai gps ya biar aman <EMOJI_THUMBS_UP>,0
alhamdulillah ketemu lo ya pak pak perlu untuk disuramadu itu pak ada periksa lengkap surat kendara pak untuk kendaran keluar masuk mdr surabaya biar tidak sering seperti ini,0
bawa mexico,1
jelang lebaran makin banyak jahat mending tidak usah lebaran mas mas daripada colong dosa bravo suara surabaya <EMOJI_THUMBS_UP>,0
rezeki kada mana,0
kenapa ya selalu bawa kesana,1
lokasi kenapa ke arah sana apakah di sana sering jadi seeprti ini like pathi jawa tengah,1
mudah mudah bang eka tidak suruh bayar kecuali bayar administrasi <EMOJI_FACE_WITH_OPEN_MOUTH>,0
alhamdulillah masih rezeki mu bang,0
kalau ada yang hilang lebih baik lapor ke suara surabaya dari pada ke pihak yang wajib,0
suara surabaya pancen jooz <EMOJI_THUMBS_UP> <EMOJI_THUMBS_UP> <EMOJI_FIRE>,0
sarang maling memang itu,1
buat apa polisi kalau masih ada netizen yang budiman,0
ya allah berkah ramadhan suwun pak polisi tumben eh radio sih ya,0
suara surabaya memang best lah thank you for helping ingat jalur rejeki itu memank tidak bisa pindah kalau masih rejeki dia insyaa allah akan ketemu bravo buat polisi yang gercep daripada viral duluan ya pak pak pol,0
alhamdulillah masih jadi rezeki,0
kelyes yp kok masih bisa di nyala,0
padahal sudah mau disamperin eh tidak jadi hilang motor,0
pasti ada tanam amal baik dari milik sepeda,0
alhamdulilah terima kasih banyak pada pihak yang ikut bantu temu radio dan polisi,0
tindak karena lapor suara surabaya,0
madura maleng,1
arti kunci keyles itu kalau jarak motor lebih berapa meter dari kunci mesin tidak mati sendiri ya,0
pengin lihat wajah laku pakai baju orange dong <EMOJI_CRYING_FACE> gemas sangat,0
untuk wenang di jawa timur itu di buat seperti dulu lagi,0
alhamdulillah paket mana,0
alhamdulillah selamat,0
nyata nya suramadu harus wajib cek stnk karena nyata begini masih bisa bilang ras gemas sangat,1
mohon maaf paket lambat di kirim karena motor kurir di curi <EMOJI_LOUDLY_CRYING_FACE> <EMOJI_LOUDLY_CRYING_FACE>,0
bangkal jos <EMOJI_FIRE>,0
alhamdulillah terimakasih atas orang baik dan bantu pihak polisi dengan sigap bantu masyallah,0
begitu dong kalau kerja,0
saya tunggu laku nyata tidak ada info wkwk,0
jembatan maling,1
sangat resah <EMOJI_MOAI>,0
laku seperti biasa ya <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
baut saja di maling sama orang sono <EMOJI_MOAI>,1
tiap kota ada tidak ya per suara surabaya,0
entah kenapa selalu ke arah sana lari barang curi,1
waduh parah rek wong kono,1
madura lagi saja,1
motor milik tuhan juga kan,1
wah merk motor yang pakai eka sang kurir auto laris nih <EMOJI_OK_HAND> <EMOJI_BEAMING_FACE_WITH_SMILING_EYES>,0
lagi lagi mexico city,1
maling nya ketangkep tidak,0
lagi lagi plat sama <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
madura <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
tukang paket piter sangat karena ada hp dia yang masih nyala,0
itu kayak kunci belum sampai mati sudah serobot orang,0
viral dulu baru gercep laku tindak ini polisi atau dishub sih instansi aman negara kok begini bobrok <EMOJI_THUMBS_DOWN> <EMOJI_THUMBS_DOWN> <EMOJI_MOAI>,0
sudah baik allah pisah dengan laut eh malah dibuatin jembatan <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
daerah red zone <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
guna keyles jadi ngeri juga,0
laku bukan orang afrika,1
tidak laku di lampung hahah,0
untung lapor dari radio,0
madura tidak heran,1
lagi lagi warga blok sama,1
paket kamu sedang di maling,0
iyasi tidak jadi hilang di curi tapi itu sendiri kan <EMOJI_FACE_WITH_TEARS_OF_JOY> duit duit duit,0
sama sama bang lain kali hati hati ya,0
bapak surabaya buat sejarah baru bangun jembatan panjang di indonesia dan tingkat jahat di surabaya dan sekitar amerika saja asih tembok besar buat mexico supaya minim jahat malah ini di kasih akses <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
rata curi apalagi motor sama hp iphone kenapa lacak selalu di bangkal madura ya,1
gila sih nyata sudah beli yang remot his ajuga curi <EMOJI_CRYING_FACE>,0
trimakasih suara surabaya <EMOJI_THUMBS_UP>,0
mandura tidak heran jiwa curi nya kuat,1
untung saja ada hp tinggal dalam dasbor,0
<EMOJI_CLAPPING_HANDS> <EMOJI_CLAPPING_HANDS> sangat keren,0
eren sangat polisi bisa temu mtr hilang,0
terimakasih sudah bantu <EMOJI_THUMBS_UP>,0
beda soal kalau lapor ke polsek,0
ira maling baut saja nyata motor juga <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
masih ada polisi baik tidak semua polisi itu kurang baik,0
polisi suara surabaya,0
suramadu kalau pakai visa saja bagaimana,1
saya motor hilang sudah lapor polisi malah sekarang belum ketemu,0
pantas di habisin sama pulau ke <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY> mau sampai kapan sama resah nek ancene tidak isok ambil tindak mosok ya perintah tidak mau tau juga soal keluar masuk cek stnk nang jembatan suramadu,1
tumben gerak cepat polisi nya,0
alhamdulillah utuh sama keranjang dan paket nya,0
budaya maling yang darah daging,1
kalau lapor baju coklat tidak jadi ketemu motor nya,0
siapin duiy buat nebus motor ya <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
clan mexico resah,1
madura madura wkwk,1
oh arti kalau ngelapor jangan langsung ke polisi guys tapi cari media kota tempat dulu  emoji upside-down face ,0
sama nya kalau tidak medan ya,1
semua yang kandung bahan besi milik tuhan <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
pulau besi tua <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
motor adik saya saja hilang waktu imlek sudah lama waktu kerja di surabaya pakuwon mal mana kerja di yashinoya bantu istirahat di indomaret dan beli rokok masih ada waktu lihat lagi ambil makan masih ada lihat lagi sudah hilang adik ku sampai ke jembatan suramadu tunggu motor dan sampai tidak berani pulang,1
kurir sedang cari motor yang hilang,0
kok tidak panggil madam buat bantuin,0
maling orang mexico ya <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
motor pancen kurang ajar mesti ke selalu gerak ke arah kono <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
pasti bayar juta rupiah buat nebus ke oknum <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
laku tetangga belah,1
sudah tahu sarang kenapa tikus tidak operasi dari dulu sarang situ apa pelihara,0
pov nya kalau ada apa apa lapor ke suara surabaya ya ges paling tidak ada effort buat share kalau lapor ke ladusing pasti ending nya suruh ikhlasin <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
di tempat saya sih pas balik ke tangan sudah banyak yang hilang dan harus tebus,0
maneh kok oknum maduradibongkar saja suramadu biar tidak mudah bawa kabur,1
bang buat lapor hilang bayar isilop tidak,0
ras itu ada bukan tanpa alas <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
eh eh sudah sering paket lari nya kesana,0
pulau sumatra ada medan pulau jawa ada madura <EMOJI_MOAI> <EMOJI_CLAPPING_HANDS>,1
berapa bayar ambil motor nya dari kntr polisi,0
gercep ya sih nya tapi <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
kok mesti lari barang curi di blok sama,1
hilang lapor polisi hilang lapor sih <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
ah madura sakit,1
pas ambil motor sulit tidak ya moga tidak kasihan sih mas,0
e tidak semua ya bangst <EMOJI_MOAI>,0
tidak lebih guna seperti begini <EMOJI_MOAI>,0
fix harus di pasang gps sekarang lama masih ada tuh jembatan,1
mexico asuh,1
bayar berapa ke polisi kok narasi aneh,0
pasti kalau mau ambil bayar polisi,0
nyata motor keyles juga bisa bobol,0
di madura susah signal lho padahal,1
mudah mudah tidak di bayar bayar bayar,0
tebak curi orang mana,1
blok sama memang agak lain pola pikir,1
benar cepat ya kalau di kerjain tapi kenapa di bikin ribet dulu kalau lapor mandiri <EMOJI_CRYING_FACE>,0
pasti motor tidak bisa langsung ambil tunggu sidang laku dulu <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
madura liar,1
di pintu tol suramadu tidak ada pemereiksaan seperti di gilimanuk ya,0
memang iya tadah nya di madura bangkal hancur kan <EMOJI_FIRE>,1
kenapa sih di mana mana selalu bikin rusuh,1
madura sarang <EMOJI_CRYING_FACE> bagaimana kbr paket nya,1
jalok tragedi sampit part,1
kan saya wes omong rubuh kan jembatan suramadu,1
normalisasi tiap parkir langsung kunci stang,0
madura lagi kemarin pick up terus mobil terus ini sepeda lalu apa lagi oknum nih <EMOJI_CRYING_FACE>,1
jadi ingat lagu sukatani <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
paket tahan sementara karena kendala kendara kurir sedang bawa maling,0
baru saja kemarin hilang motor <EMOJI_CRYING_FACE>,0
manusia plat sama memang sangat resah,1
mexico jadi lagi <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
yang maling satu kabupaten yang nak satu pulau <EMOJI_MOAI> kasihan sama beberapa kabupaten lain nak dampak <EMOJI_MOAI>,0
lho warga <EMOJI_MOAI> <EMOJI_MOAI> iki maneh,1
takut sama pers <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
madura pulau pindah dekat point nemo saja sih,1
keren nih suara surabaya lanjut <EMOJI_FIRE>,0
maduro hama,1
yang jadi tanya apakah keluargannya tidak ada yang tahu jika laku adalah residivis atau curanmor,0
moga para ulama mampu bina warga jadi orang cari rejeki dengan jalan halal bukan halal semua harta yang tak golong <EMOJI_CRYING_FACE>,0
watak kalau sudah jadi maling mana tetap jadi maling,1
baru mau bangga ira langsung lapor ke polisi langsung tangan eh nyata lapor wartawan dulu wkwk,0
orang madura ya,1
laku e blok sama,1
telah ini suara surabya pasti rame adu masyarakat,0
kata orang kalau barang sudah masuk madura jangan harap bisa balik,1
resah madura,1
pasti blok sama,1
sudah bisa madura kalau maling maling sana raja ya,1
tempat madat narkoba di madura tidak berantas makanya banyak yang maling untuk memenuhin butuh pakai narkoba,1
lho madura hama,1
sudah tidak kaget di mexico <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
kaum mana suka ngelunjak dan minta menang sendiri tidak nok seng ero wedi pis <EMOJI_MOAI>,1
laku rayap besi <EMOJI_MOAI>,1
harus lapor ke jurnalis atau media dulu ya gais,0
clan sama,1
ada dampak positif juga tinggal hp di dasbor <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
surabaya ini memang sering sangat daerah sana bawa kabur pasti ya nyebrang wkwk bisa tidak sih yang mau lewat jembatan cek stnk dulu,0
madura lagi astaga,1
alhamdulillah bravo polri,0
dampak buruk jembatan surabaya tuju tidak suramadu di roboh,1
duro duro jancok,1
suramadu masalah,1
orang madura memang resah kan saya orang madura juga mls lihat tingkah laku wong madura <EMOJI_CRYING_FACE>,1
kalau kita sendiri yang lapor tidak bakal di cari itu brok <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
salah satu fungsi jembatan suramadu yang tidak pernah pikir oleh buat,1
benar benar aparat bukan solusi buat lapor kalau ada masalah <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
madura tidak di mana mana hama tidak jelas,1
serius ini tidak dilaporin ke damkar,0
laku aman <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
hp tinggal jadi ada gps nya,0
<EMOJI_FACE_WITH_TEARS_OF_JOY> anjay madura memang begitu banyak maling,1
jangan langsung ke polisi <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
nomor telpin sih berapa nih wajib simpan kalau ada apa,0
madura mulu sudah benar tidak usah ada jembatan suramadu,1
sampai detik ini beberapa oknum dari blok sama ini masih ada yang rese,1
curi lebih baik lapor ke suara surabaya dan kerja sama sama damkar,0
maduro maling,1
lapor polisi di ruwet no boleh <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
woh madura hama,1
madura dan medan memang aga lain,1
bawa asa sikit nanti carok <EMOJI_MOAI>,1
wes ibadah e jarang maling sis <EMOJI_GRINNING_FACE_WITH_SWEAT>,0
aduh <EMOJI_MOAI> dengar madura sudah tidak heran <EMOJI_MOAI>,1
mandura lagi mau ras tapi fakta,1
madura awokawokawok,1
madara <EMOJI_FIRE>,1
suara surabaya polisi,0
waduh kalau pribadi yang lapor ke coklat kayak ruwet ita itu tidak ada kabar <EMOJI_CRYING_FACE>,0
ini terlalu sering seperti sudah jadi sakit tidak sih huft susah orang saja,0
untung paket tidak di buka <EMOJI_MOAI> <EMOJI_THUMBS_UP>,0
coba kalau cuman polisi yang kerja pasti tidak balik kere yang menemukn yang curi,0
coba lapor sih dari pada sudah lapor polsek tidak ada tindak lanjut,0
plat sama banyak hama dan hobi curanmor,1
untung hp tinggal di motor nasib baik masih pihak,0
mexico agak beda,1
lagi lagi madura miris sangat <EMOJI_CRYING_FACE>,1
madura lagi <EMOJI_MOAI>,1
sama kita teguh cerai kita runtuh tampak peribahasa sebut sesuai untuk kasus ini,0
arti dengar suara surabaya orang orang cerdas,0
semua yang lapor hilang ke suara surabaya lebih cepat ketemu walopun yang hilang itu truck memang juara suara surabaya ini <EMOJI_FIRE> <EMOJI_CLAPPING_HANDS>,0
remot nya ditnggal juga kali dasbor maka bisa jlan,0
maling nya ke tangkap tidak,0
mantan respon nya <EMOJI_FIRE> <EMOJI_FIRE> ini baru presisi,0
memang ya sdm rendah,0
terus kok bisa nyala tanpa remot,0
lapor ke suara surabaya memang lebih cepat respon sama hal deh lapor ke damkar,0
hal palinh aneh jare madura sogeh sogeh tapi nyolongan i pie <EMOJI_MOAI>,1
suara surabaya dan damkar keren,0
yang kata hanya oknum <EMOJI_FACE_WITH_TEARS_OF_JOY> tapi <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
tau kan kenapa tragedi sampit jadi,1
polisi bangkal jos moga istikamah <EMOJI_THUMBS_UP>,0
pulau belah lagi <EMOJI_MOAI>,1
boro polisi jakarta tidak ada tindak nya mtr saya curi dari sampai sekarang tidak ada tuh gera nya,0
suara surabaya di kombinasi dengan peduli dan jeli warga sekitar disupport dari team polisi adalah kombinasi yang sempurna banyak case yang selesai lama saya dengar jadi colaborasi positif,0
boikot madura,1
bukan suku jawa tapi bagi nama jawa,1
sehat orang baik di suara surabaya,0
blok sama dari dulu <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
madura maling,1
hm pulau belah lagi maaf bukan ras ya tapi lagi kan,1
mas paket cerdas dulu kecil suka tonton detectif connan memang super helpgul,0
ketemu di mexico utara <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
awal mikir kok tumben ketemu nyata telah lihat komen <EMOJI_FACE_WITH_TEARS_OF_JOY> ow pantesan,0
keyles bukan lebih safety malah susah <EMOJI_MOAI>,0
jembatan suramadu harus ada retribusi stnk di cek,0
nyata yang lenih hama madura <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
kenapa sih kok lagi viral sangat maling nya dari madura kenapa maling nya harus dari madura kenapa tidak dari daerah jawa timur yang profinsi begitu nah <EMOJI_BEAMING_FACE_WITH_SMILING_EYES>,1
clan madara <EMOJI_FIRE>,1
jembatan anjing <EMOJI_MOAI>,0
madura isine maling,1
apakah karena ada suramadu <EMOJI_CRYING_FACE>,1
kalau bukan bantu media bagaimana tuh,0
madura top maling di indonesia sak anane di gasak,1
ya ampun lokasi maling situ terus <EMOJI_FACE_WITH_TEARS_OF_JOY> habis maling terus buka puasa dan sholat maghrib,1
heran dengan tingkah orang mexico,1
blok sama memang resah,1
jembatan suramadu tutup saja karena banyak curanmor,1
no tlpon suara surabaya berapa,0
sesal bikin jembatan,1
jir kerja,0
masih rezeki mas eka moga ke depan harus lebih septi lagi ya mas bila perlu motor pakai gps juga mas,0
keyles masih bisa di curi ada yang tahu bagi ilmu,0
saya jadi tau kenapa sampai ada tragedy sampit dan tragedy sambas,1
jembatan suramadu bikin motor hilang ke jembatan <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
bahkan saya orang medan saja tau betapa legend nya suara surabaya ini <EMOJI_FIRE>,0
oknum yang selalu saja buat malu madura,1
oh ini medsos yang kerja dluan <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_MOAI>,0
benar apa bo ong nih <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
mau geleng pas apa hilang tidak mau di tuduh lah ini dj temu di mana coba di madura,1
bangkal ngeri ya <EMOJI_CRYING_FACE>,1
akibat di bangun nya jembatan suramadu,1
punya saya juga hilang beat dealux hitam pakai remot tapi sampai sekarang tidak ada kabar dari polisi,1
terus sangka yang punya dapur kah,0
wkwk orang mecixo,1
eh saya kilang motor malah nombok untuk saya mikih ikhlas <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
sampai kapan jadi begini terus tuju ke daerah sana <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
lah tumben benar kerja annya,0
tolong dong mending jembatan suramadu aman ditingkatin  emoji upside-down face ,0
kepolisiaan nya sigaap ya patut di kasih jrmpol nih,0
wkwk seperti biasa polisi india tinggal tangkap <EMOJI_FACE_WITH_TEARS_OF_JOY> kalau lapor polisi mungkin jawab sudah biasa itu pak sini banyak maling motor,1
kok bosan angger kasus ngene kok mesti wong mexico <EMOJI_MOAI>,1
narasi tidak jadi hilang curi sudah curi itu motor nya,0
waduh kalau di bandung lapor dulu ke suara bandung ada tidak ke polisi akhir ya <EMOJI_MOAI>,0
resah kan nih,0
ini benar di indonesia kah,1
wes tradisi pasti lari kesana,1
ada amanah yang harus di sampai oleh kurir padahal,0
terus langsung bawa balek motor apa bagaimana,0
alam sudah pisah dua pulau malah di bikin jembatan,1
kira orang mana yang nyuri,1
coreng lagi madura,1
nasib maling bagaimana,0
pokok jangan percaya cowok atau cewek madura,1
tapi memang keren hari pertama ku di surabaya langsung nyaksiin keren suara surabaya dari bandara naik taxi supirnya mutar suara surabaya ada yang nelpon anak hilang terus beberapa telpon lihat anak beberapa waktu belum jalan ke arah mana sampai akhir ada dengar yang nemu anak terus diantarin pulang ke rumah jauh sangat anak jalan seru begitu dengar tiap telpon asih tau arah jalan anak,0
mexico el duro,1
suramadu dirobohin saja baik,1
mexico memang beda guys <EMOJI_MOAI>,1
madura <EMOJI_MOAI>,1
mexico <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
kok rata rata motor mobil yang di curi di area surabaya stay ahir nya selalu di madura tapi,1
seharuse seng di dol megawati iku madura,1
karena viral kan ketemu coba tidak viral <EMOJI_MOAI>,0
pakai uang jasa tidak ya,0
pulau belah <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
karena remot nya jarak berapa sudah bisa hidup motor nya,0
paket kamu sedang dalam kejar polisi,0
anjay <EMOJI_MOAI> mexico ulah,1
madura raja isi sendiri,1
bisa tidak suara surabaya saja yang jadi polisi,0
di daerah lain ada nomor panggil darurat,0
spil wajah laku tadah,0
varioku belum ketemu <EMOJI_CRYING_FACE>,0
tidak tuduh nang daerah kono tapi memang ruwet nang kono,1
robohin saja jembatan,1
orang mexico profesi memang unik unik,1
mas paket nya pasti orang baik <EMOJI_CLAPPING_HANDS>,0
bagus nya tuhan pisah antar pulau tapi malah bangun jembatan pnghubung,1
status paket maling sama motor kurir btw langsung sampai ke rumah maling <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
medan dan madura harus jadi satu lalu pindah ke mars saja,1
miskin itu kah pulau madura itu kawan kenapa semua lari sono,1
kerenz <EMOJI_THUMBS_UP> suara surabaya sst set <EMOJI_CLAPPING_HANDS>,0
biasa jam hilang baru bisa lapor ini garcep alhamdulillah,0
madura jadi satu saja sama pati awokwokwok,1
bisa tidak jalan tembus sana di tembok lagi <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
moment langka,0
alhamdulillah ada juga berita polisi gercep dalam tangan masalah begini <EMOJI_THUMBS_UP> moga banyak muncul berita polisi gercep lain <EMOJI_FIRE>,0
salut buat polisi,0
kasihan sangat bang kurir trimksih buat pihak yang bantu salam kurir <EMOJI_PERSON_BIKING> <EMOJI_PACKAGE>,0
lewat suramadu mending pakai syarat bikin visa deh,0
mexico resah,1
hp tinggal di dashboard motor,0
bangkal tidak heran,1
wajar orang surabaya minta jembatan suramadu di robohin,1
<EMOJI_MOAI> madura bikin resah,1
wkwk mending ke lamongan,0
wkwk hilang motor lapor hilang apa lagi kak  emoji smiling face with heart-eyes ,0
jamet,1
ahirnya paket darat walau delay <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
kok bisa bangkal,0
ya allah turun tsunami yang hantam pulau madura dan tewas semua jahat dan calon jahat sana dan kamu selamat orang orang shaleh dan shaleha amin ya allah,1
keyles tidak jamin aman beb,0
terus ada yang tangkap,0
curi warga vrindavan,1
fungsi keyles buat apa ya,0
mexico lagi sudah benar dulu tidak ada jembatan <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
kenapa banyuwangi bal tolak di buat jembatan seperti surabaya lah ini salah satu contoh,1
kenapa hasil curanmor selalu lawat jembatan suramadu ada yang tahu,1
pas ambil tidak harus kasih amplop sama papol nya kan moga tidak ya soal biasa,0
weh keren suara surabaya memang saya aku jempol sangat mereka kalian kalau ada apa viralkan dulu guys lewat medsos atau channel radio yang kenal biar direspon pihak wajib beda kalau kalian lapor sendiri,0
di bom saja lah jembatan suramadu,1
ahli yang tidak punya negara lain <EMOJI_MOAI>,0
plat sama maneh,1
mexico sama madura,1
alhamdulillah ada juga yang gercep tanpa pandang bulu dan ini itu <EMOJI_THUMBS_UP> <EMOJI_CLAPPING_HANDS> <EMOJI_FIRE>,0
terima kasih cocok lah buka job ganti coklat <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_THUMBS_UP>,0
polisi yang seperti begini yang bisa selamat nama polisi tolong di banyak polisi yang sigap seperti begini,0
madura sama nya memek,1
hancur itu jembatan yang hubung provinsi itu,1
komen di penuh jawa <EMOJI_MOAI> <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
saya pernah dengar kata curi paling susah colong yang pakai keyles lah sekarang pakai keyles juga bisa di curi aduh,0
tumben bisa ketemu teman saya hilang motor kali tidak ada yang bisa balik <EMOJI_CRYING_FACE>,0
madura madura lagi madura lagi <EMOJI_MOAI> <EMOJI_MOAI> <EMOJI_THUMBS_UP> <EMOJI_THUMBS_UP>,1
madura hama cok,1
kalau di tempat ku harus tunggu kali jam <EMOJI_FACE_WITH_TEARS_OF_JOY> disurabaya kok beda ya,0
terus rumah yang jadi tempat sembunyi motor bagaimana maling nya bagaimana biar begitu saja mana proses hukum,0
polisi baik oknum,0
suara surabaya keren,0
sama sangat resah di ini,1
sudah benar bayar lewat suramadu,0
kok bisa temu polisi,0
mexico lagi,1
memang benar bukan mitos tapi fakta maling e nang madura cak,1
mexico makin keri,1
mexico <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
hoax ah karang ini mah jangan percaya gaes,0
terus ditangkep maling,0
alhamdulillah rejeki orang baik pasti tidak akan mana,0
yang tuju suramadu di rubuhin,1
suara surabaya hasil kerja sama dengan oknum polisi yang baik,0
untung ada suara surabaya <EMOJI_THUMBS_UP> saya hilang motor unit lapor coklat sudah keluar uang tidak ada hasil <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
jembatan suramadu bawa bencana <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
wah wangi sekali  emoji smiling face with heart-eyes ,0
cara nglacak lewat hp pakai apa,0
maling nya di dor saja lain hari kalau ketangkep,0
awal januari kemarin motor nmex ku di curi masuk ke teras ngerusak gembok curi orang lapor ke baju coklat jam di tanya sampai sekarang tidak ada kabar masalah nya jembatan itu kalau di hancur tapi orang nya juga ada di pulau lain kan <EMOJI_CRYING_FACE>,1
harus spil plakunya biar masyarakat tau bahwa itu orang curi biar malu dia,0
sudah di rubuhkan saja jembatan suramadu,1
ira suara surabaya koordinasi dengan damkar dalam kasus ini,0
keyles bisa di bobol,0
mexico resah,1
bayar nunjukin stnk,0
untung ada oknum polisi yang mau kerja kalau tidak bisa saja mas tembak jahat kalau ngejar sendiri seperti bos rental mobil yang tembak laku curi mobil,0
pulau belah,1
alas di bangun jembatan buat apa ya,0
sampit season kah ini entar,1
resmob bangkal andal <EMOJI_THUMBS_UP> <EMOJI_FIRE>,0
hadeh komentar nya <EMOJI_NEUTRAL_FACE> sulit sulit,0
suku mexico <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
mending lapor damkar ambek suara surabaya <EMOJI_FIRE>,0
madura <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
lagi lagi warga mexico,1
madagaskar,1
pulau belah itu kok ngeri tidak wedi karo sing gawe urip ta,1
duro seperti mister diy ada saja ide <EMOJI_MOAI>,1
madura sama nya apa,1
sudah mau sampai kiamat oknum madura tidak bakal hilang tabiat buruk,1
suara suarabaya yang hasil tolong <EMOJI_LIGHT_SKIN_TONE> <EMOJI_LIGHT_SKIN_TONE>,1
owwh ada antara dulu,0
bayar tidak pas ambil motor kantor polisi maaf tanya saja,0
coba cari rejeki yang halal jangan susah hidup orang,0
baru kali ini ahkirnya polisi ada guna juga,0
oh jadi alur seperti ini harus lapor ke suara surabaya dulu baru tindak,0
sama mexico,1
madura madura maling maling,1
wes pas saat ganti nama tuh pulau jadi pulai curi <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
wah bahaya iki prindafan,1
kapai sih dibikinin jembatan sudah bagus nusa kambang isolir,1
sudah betul ya teman kalau hilang langsung lapor ke suara surabaya saja khusus surabaya raya tidak usah ke walang tengkek,0
mexico resah <EMOJI_MOAI>,1
bongkar saja tuh suramadu biar lebih aman,1
terima kasih pak,0
medhuro jancok,1
serius tanya suara surabaya itu apa laman adu masyarakat atau jenis media keren sangat sih kalau bisa bantu sampai begitu,0
ayo sekarang pada beli gembok roda motor saja seperti saya,0
itu bukan orang madura asli ya teman tapi itu hanya oknum orang madura,0
waduh madura maneh oknum bikin malu,1
salah lapor habis wes <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
tumben kok di proses <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY> biasa kalau lapor motor hilang tidak di respon <EMOJI_BEAMING_FACE_WITH_SMILING_EYES>,0
cara lacak gps hp bagaimana,0
laku segera periksa stnk motor lintas di suramadu,0
daerah nya wuh,1
sudah ditindaklanjuti masih saja salah <EMOJI_MOAI>,0
berita di versi lain bilang lacak pakai fitur gps yang terinstal nyata pakai hp ya,0
tok lemak tibae hempas sangat meresahka warga surabaya sidoarjo,1
kenapa kok banyak lari ke pulau itu ya,1
blok sama <EMOJI_BEAMING_FACE_WITH_SMILING_EYES>,1
mexico mexico,1
yuk warga surabaya dan suku jawa kita buat petisi biar madura pisah dari indonesia dan suramadu kena paspor dan semua warga madura di deportasi,1
kalau tidak ada media mana mungkin cepat ini <EMOJI_MOAI>,0
daerah rumah kita dong wkwk <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
wah sprtnya eprlu banyak didik di terjun daerah sebut buat rombak budaya yang tidak bagus mwngemis curi budaya survivalnya udsh bagus tapi yang tidak bagus ya itu tadi rombak mindset anak sejak kecil moga jadi masy yang baik verbudi,0
blok mexico resah <EMOJI_MOAI>,1
lihat komen komen ras di kolom komentar ini <EMOJI_MOAI>,0
seperti sini lapor lebih cepat tanggap kalau ke radio andika sama andika,0
