comment,label
Pasti ada di Blok M.,1
Alhamdulillah ...udah dapat gantinya juga kan ....rejeki dari Allah,0
Rubuhin ga,1
Perlu dicontoh SS👍. Semoga ada di daerah lain,0
Yg salah tuh yg membuat jembatan suramadu 😂😂😂😂😂,1
clan yg isinya kebanyakan orang yg birahi dengan besi..🗿🗿🗿,1
Mungkin sudah menjadi mata pencaharian ya di pulau sebrang 😂,1
Kembalikan lgi bayar klo lewat jembatan suramadu,0
Terimakasih Tuhan .,0
Jembatan penyeberangan suramadu harusnya dijaga polisi untuk periksa SIM N STNK.,0
madura=hama,1
Kalo kehilangan nya udah lama lapor suara surabaya apakah bisa ya? Sudah lapor kepolisian cuman digantungkan saja sampai sekarang gak ada kabar dari kepolisian,0
Motornya jd barang sitaan( barang bukti ) apa  di kembalikan @,0
Katanya madura keras...keras malingnya apa keras ngurangi timbangan besi tuwa..wkwkwkkkkk,1
Suara surabaya ini keren banget ya 🔥🔥🔥,0
Jembatan lama lama jg ilang sendiri liat aja kedepan 😂,0
Begitulah cerita dongeng dri alkisah seorang kurir,0
Andai saja kalo polisi mau serius memberantas curanmor pasti di Indonesia ini aman😢,0
baru gw seneng ternyata gk semuanya bikin kcewa karna dibantu sebuah media 🗿,0
Dsr hama mdr maleng d mana saja 😆😆😆,1
Meduro sesat,1
Ow Alhamdulillah sih sempat kasihan bangat pas liat beritanya,0
Lah tumben coklat gercep kwkwkwkw biasanya ada duit baru gaass 😂,0
Udah tau sihh harusnya penadah dimana 😊😊😊,1
Kepulau sono lagi,1
Ini kalo lapor kepolisian harus pakek ini dan itu 😂 wawancara nya lama sekali hari ada saksi lah  surat2 lah,0
Kembali ke era 40 radio penghubung rakyat dan pemerintah paling cepat,0
Alhmdulillah masya Allah luar biasah msh rezeki y bang sehat2 y smuanya,0
Madura lagi madura lagi🗿,1
Nunggu viral dulu ya hmm yaudah intinya ketemu,0
Apakah harus melalui media dulu baru polisi mau bergerak tanpa embel² ya?,0
Baiknya motor di kasih alat Gps,0
kemarin mobil rental skg motor kurir hadeh putus aja gak sih jembatannya kembali kayak dulu 🗿🗿,1
Status pengiriman:motor kurir dicolong harap menunggu sebentar🗿🗿,0
Motor milik eka berhasil di temukan siapaa??? 🤔,0
Enak y jadi polisi tinggal ngikut nangkep aja ga mau nyari,0
Bukti jembatan Suramadu layak d,1
Laporannya bayar brpa bngt. Ko langsung d tanganin,0
Kok gk nunggu 1x24 jam 😮,0
Kuncinya lapor dlu keSuara surabaya...KLO lapor oknum coklat dlu blum tentu tuh diproses..dmintain duit idlu pstinya..,0
Kayak motor adek q dulu dipinjam anak kenal an BPK warung Deket tempat kerja adik q .tapi sama orang yg pinjam tidak dikembalikan selama 3 terus adik q lapor dibantu pemilik warung.bebehari ternyata motor ditemukan dibangkalan karna kena razia dijalan dan kata orang yg pakai di gade ke seseorang. Alhamdulillah motor bisa balik lagi ke tangan adik q dengan proses yg lama dan mother2 sekarang motor kejual buat tambahan bikin rumah adik q,0
Mesixo maneh,1
Mexico: hama,1
Pokok e SS dulu.. Madura  Bangkalan buhh apes wes,1
Pliss lah aku sbg orng madura malu bngt sumpah yg berbuat siapa yg di bawa2 1 pulau,1
Mantap pak polisi,0
Sisi negatif jembatan suramdu adalah pencoleng2 di kasih jalan mulus ya merasa bahagialah lancar jaya,1
waduhhh negara mexico lagi aja nih😂,1
👏👏 tindakan tepat  lapor ke  stodio radio👏👏👏 alhasil  langsung  dapat tindakan .👍,0
Udah gk kaget dr gresik aja bisa sampe madura.WkwkwkwkkkKata Habib Jafar madura itu????Wkwkwkkkk,1
ga heran kalo madura,1
Blok M maneh-_-,1
Kalo orang cikarang kehilangan bisa ga ngadu ke suara surabaya ..seriuss nnya ??,0
kebanyakan orang Madura galak2 di solo banyak😂😂😂,1
Mau gag rasis tapi nyatanya genk mereka bener-bener nyusahin kita 🙈,1
@klikbanjar perlu kah kami bila hilang kendaraan lapor ke pian dulu nah mun coklat2 tu kalo pina lambat 😂,0
Bangkalan meresahkan,1
Kalau gak viral gak bakalan ketemu . Disekitar q baru² ini ada motor hilang 2x dan 1x kasus penjambretan gak ada tuh kabar beritanya,0
Ingat ini hanya OKNUM🙏🏻😒,0
@khofifah.ip ini masalah akut Bu...,0
Bukan orang madura itu,1
Nanti motor nya suruh nebus dulu😂😂😂,0
Terima kasih @suarasurabayamedia dan @divisihumaspolri .. Semoga lain kali lewat bapa polisi langsung bisa segercep ini yah pak.. Saya masih kesel sama kasus bos rental loh pa.. Yg akhirnya cuma dihukum seumur hidup..☝️🤍🤗,0
Bangkalan Madura 😤,1
Kirain doyan rongsok doang,1
Bayar brp biar bisa diurus polisi sampai ketemu gini? Karena teman saya jg kehilangan di daerah depan RS dr Soetomo lapor polisi cuman disuruh nulis formulir aja tapi tidak ada lanjutam,0
Blok M jancuk!,1
Nah Mexico united👏👏,1
Allhamdulilah laporan GK di tolak😍,0
Amalam apa yg diperbuat pak kurir hingga sebegitu kebetulannya ada hp didashbord jd bs kelacsk cepat,0
🗿🗿🗿🗿 uda robohin aja jembatannya 🗿🗿🗿 mending bkin jembatan ke bali drpda ksono,1
Maling Sial yaa beginiiinii...,0
Bagus pelaku diapakan 😂😂,0
MADURA= HAMAH,1
Kayak ad yg aneh yahhhh 🤔 tumben cepet ketemu motor hilangnya 🤔🤔🤔🤔🤔,0
Kan mexico lagi,1
Madura menyalaa...hama,1
Andai semua yg hilang bs garcep ditemukan sperti,0
Mba nya bener prosedur nya lapor ke mana dulu🙂,0
Meduro kawuk meresahkan 🗿🗿,1
Saatnya jembatan Suramadu tdak lagi dibebaskan tp berbayar dan sekaligus cek STNK,0
status pengiriman motor kurir dicuri 😂,0
Meskipun keyless tapi kalau lupa gk dipencet kunci di remotnya bisa jadi lepas,0
Suramadu jalan ninja..,1
Anjay madura,1
Wkwk bangkalan mneh😂,0
pencurinya org madura ??,1
Coba kalo ke polsek. Ga ada hasil 😂,0
Alhamdulilah ya allah..ikut seneng dengernya..trmksh buat orng2 baik yg sdh membantu..msh rezeki eka😍,0
Meksiko bagian Indonesia,1
Ingat yaaa lapornya ke Suara Surabaya dulu. Jangan dibalik 😁,0
Allhamdulilah masib rezekinya,0
Remot Ny d bawa kok motor nya bisa lolos d bawa orng ya,0
Mexico Mexico,1
Madura=HAMA,1
Motor motor yang di curi atau di begal. Bagian jawa timur. Pasti lari nya ke pulau Madura😂😂😂😂 warga Madura penadah😂😂😂😂,1
Jurnalis juga bisa menolong 😍😍,0
pulau sebelah hama🗿,1
Mexico bisa jebol keyless 🗿🗿🗿🗿,1
Mexico meresahkan. Didaerahku juga 😭,1
Pemilik motor cerdas pemilik akun sigap 👍,0
Koq bisa polisi nya keren,0
Padahal Wili Salim. Udah ngasih ek uang puluhan juta lo,0
Kam remote sudah di bawa. Kok bisa nyalain motor ya? Kasih tau besti gimana aman nya,0
Kalau bisa lewat jembatan suramadu diadakan pengecekan kelengkapan stnk dan sim seperti awal jembatan suramadu dibuka,0
Meksiko lagi 🗿🗿🗿,1
Alhamdulillaah.. Ada Polisi baik. Sehat sukses terus untuk Polisi baik. Aamiin..,0
Ini mah suara surabayanya yg keren.,0
Alhamdulillah masih rezekinya sampean mas 🙏🏻,0
Jembatan Suramadu mending di robohin aja gasih? Biar Surabaya aman @downidaantok,1
Pencurinya di penjara atau di biarkan bebas,0
Karena viral makanya gercep coba klo gak viral sihh susahhh ya gesss,0
MADURRRRAAAAAA🔥🔥🔥🔥,1
KLW yg tinggal di Bogor dan sekitarnya lapor kmn ya,0
Keren si cepet banget ketemu langsungg ya Allah.. coba motorku juga begitu tapi ternyata tidak.😢😢,0
Amalan apa yg di jalankan abang kurirnya sampe rejeki dia gak kemana,0
Madagaskar lagi pelakunya🗿,1
kan madura jadi tersangka..mesti mlayu mrono hasil curian...mudunten medunten,1
Pinter itu gak mahal,0
Puji Tuhan 😇😇🙏,0
Madura? Maling semua 😂,1
Eh udah bisa diambil motornya? BAYAR BERAPA? 😂,0
Yang jadi pertanyaan..... Eka harus merogoh kocek berapa juta untuk nebus motornya?,0
Madura meneeeeeh,1
Lah..udh d gantiin ama willy salim 😂,0
Kenapa kalo daerah surabaya...larinya ada di madura,1
Brantas aja madura,1
Takut keduluan damkar yg nemuin 🗿,0
Madura mexico nya Indonesia,1
Mslhnya. Itu sepeda dan paket d tahan polisi gak. Biasanya kan mau ambil sepeda aja si pemilik d suruh bayar. Korban malah d suruh bayar.,0
Alhamdulillah masih rejeki bang kurirnya 🤲🏻,0
Seandainya semua oknum bergerak cepat seperti ini aman kali ya..,0
Dibawa lari ke mexico,1
Wes penyakit  mexico,1
Kok mesti ke madura seh?? Apa harus ke sana?? Atau memang selalu ke sana???,1
Daerah yang ngakunya agamais pintar ngaji🤦,1
Polres bangkalan 👍👍👍,0
Alhamdulillah klw memang masih rizkinya pasti ketemu..respek sama suara surabaya dan polisi dan semua yg menantunya 🔥👍,0
Wah dr dulu kok mesti ketemunya diseberang ya ...apa jangan jangan jangan asem apa bobor ?!?,0
Memang kandang maling daerah situ,1
Ok udah q follow min 👍,0
Surabaya vs Madura ini warganya udah pada muak ya wkwk,1
Tebak daerah mana yg nyolong😂,1
Mexico lagi Mexico lagi.. hadehhhh,1
kirain tukang nyolong besi doang.... curanmor juga😂,1
M tukang nyolongan,1
Coba waktu boss rental lngsung bgini yah .. tp ttp suara surabaya dulu  seh,0
pak tolong jembatan Suramadu tol aktifkan😢😢... Sudah bnyak kejadian pak maling kluar masuk,0
Pantas banyaj emasnya orang madura 😂 banyak yg gitu soalnya😂😂 rata2 motor didapetnya area sana sana jg😂😂,1
Alhamdulillah mas kurir skrg bs senyum lagi,0
maksudnya ini yg nyuri orang madura..??,1
😂😂😂 Robohin jmbtan suramadu cak sbyo sdh gk aman 😂😂😂,1
Madura lagi Madura lagi,1
Tanpa SUARA SURABAYA laporanmu akan di abaikan.,0
Viral dulu baru pulici gerak😂,0
Suara surabaya emang paling jos. Kebanggaan e wong sby.,0
kartel meksiko ya??,1
Tumben motor ilang bs ktmu?,0
Inilah bahayanya ada jembatan langsung dan tanpa  pengecekan di penyeberangan,0
INTINYA APA?? KALO LAPOR KE BERSANGKUTAN jJANGAN BERHARAP LEBIH. MENDING BERUSAHA SENDIRI,0
Masya Allah.... berarti skrg klo ada kehilangan lapor wartawan aja 👏👏l👏,0
Kunci keyles aman gak sih atau lebih aman kunci biasa serius nanya???,0
Pokoknya Sosmed dulu.,0
Alhamdulilah amalan apa yg kamu pakai abng kurir motormu kembali dan dikasih motor baru sama willie salim,0
Iyo motor di portal sj periksa stnk.. sakno kurir paket .. motor gawe kerjo di maling,0
ternyata pake remot juga bisa di curi ya😢,0
Itu bisa ndak sih.....pulaunya agak di geser ke tengah laut,1
Warga surabaya lelah dengan kelakuan geng meksiko,1
Bener bener ya  robohkan suramadu aja,1
Motor keyless bukannya kalau jauh dari remote mati sendiri? Apa karena orangnya masih jarak pantau remote lalu di hidupin dan gak. Dimati matiin jadi motor itu bisa jauh,0
Terlanjur dibeliin motor baru sama @willie27_ semoga motornya ini nanti kembali dan BS dipakai SM keluarga yg lain yaa..,0
Wah saran bagus ini mari kita berbondong bondong laporan ke suara Surabaya agar masalah teratasi..,0
Kalo gak lewat Suara Surabaya sih Lain Cerita nih..,0
Tidak semua orang Mexico seperti pelaku dalam video ini ya! Tapi nyatanya banyak sih.,1
Plis tetangga di Kalimantan ada orang daerah itu kebanyakan mayoritas mereka terkenal maling di daerah kami 🤦 ada juga yg numpang d tanah orang tapi di suruh pindah baik baik malah nyolot kayak tanah punya dia 🗿,1
Jadi maling2 d Surabaya bisa jadi dari Medureh bengakalan yeeh..,1
Padahal keyless dan remote nya udah di bawa abang kurir.. tapi kok msih tetap nyala motornya??😮,0
Yang begal orang Madura??,1
Yg Kmren dbeliin @willie27_ bukan si?,0
Memangmemang sudah keahliannya,0
MADURA KANG MERESAHKAN😂,1
Jembatan suramadu robohin aja ga si .. mending ganti jd jembatan surabali aja,1
Motornya Juga Sudah Di Ganti juga Oleh Willi Salim.,0
Bukan msalah suara Surabaya tapi gps yg bantu,0
Type keyless masih bisa dicuri ya..... katanya aman dari pencurian..,0
Mantap gercep,0
Sekarang ngerti alasan suku dayak saat itu,1
Suku Meksiko maneh 😂,1
Udah dibeliin lg kan sama @willie27_,0
alhamdulilah kamu org baik allah selalu jaga,0
Benda apapun gk akan aman klk yang pantau orang madura,1
Untung ada hp yang di dashboard 👍,0
Ga heran kalo madura,1
Lah klo sudah ketemu... Maling n pemilik rumah apa kabarnya? Sudah proses kah?,0
Sudah pada tau kan dimana larinya motor2 curian,1
kayaknya km hrus lapor ke ss dulu deh dis ? lapor silup gak direken blasss @gladisfariska 😢,0
Hoki banget yg punya motor 👏,0
Ak sbgai org Madura malu bgt liatnya😢,0
Notif:mohon maaf atas keterlambatan pengiriman. Paket anda sedang dalam pencarian karena dicuri maling,0
Bisa nggak Suara Surabaya di Up grade jadi Suara Jawa Timur..biar lebih aman😍😍,1
MADURA=HAMA,1
Lapor damkar jg bagus .langsung di kejar pake mobil damkar sampe Madura yg suka maling motir,1
Udah jelas kn mereka pengen gaya tapi dg cara apa....,0
Tumben dicariin,0
Katanya dak boleh Rasis tapi ini udah kelewatan kebayakan kasus 🗿,1
Dasar meduro doyan nyolong. Tak ngecok tak sugieh .,1
Mexico lagi.... lagi_lagi mexico 🗿,1
Jadi lapor paling cepat ya ke Radio Suara surabaya 🔥 dan Damkar 🔥,0
Nasib Dapur dan yang empunya dapur gimana ?,0
Mantap saling mendukung dari suara surabaya  senang beritanya berhasil diketemukan. Tolong menolong ciri khas bangsa Indonesia.,1
Astaghfirullah ku kira di Madura ga ada org jahat😢,1
Alhamdulillah.. tapi kasian itu nanti pasti tetep nebus buat ambil motornya 🔥 dengan dalih ucapan makasih,0
Mantap @suarasurabayamedia nanti kalo ada berita berita viral saya suarakan lewat TAG ig ya Min,0
MADURA M nya apa temen-temen?,1
Suara Surabaya... 🔥🔥🔥🔥,0
Menggadaikan keamanan pribadi demi harga jual kembali tinggi adalah sebuah kebodohan yang haqiqi,0
Ini yg pertama kali aku dengar polisi bergerak sangat cepat. Tp aku masih malas kasih jempol atau tepuk tangan sama polisi. Motor Kakaku belum ketemu sampai sekarang,0
@suarasurabayamedia emang joss! Sama kayak damkar 👍,0
Untung gue gk ada keturunan org mexico,1
Alhamdulilah...msh rezekinya si mas,0
Cara hubungin suara surabayanya gmna? Serius nanya gyys,0
BANGKALAN BANGKALAN BANGKALAN,1
Pentingnya radio meskipun di era yang kurang digandrongi gen Z.,0
madur***** JANC*_K,1
Alhadulillah kuasa allah,0
mexico city🗿,1
Waaaah kang pretel besi berulah lagi,1
Kalo suara Cirebon ada ga yaaa biar langsung dibantu? #ehhhhh 😂,0
Kalo ada kasus mending lapor radio dulu ato wartawan biar viral baru bergerak 😢,0
M MERESAHKAN,1
Lapor Ke Suara Surabaya. Alhamdullilah motorny bisa ditemukan,0
jahat banget si orang yallah,0
Polrestabes Surabaya harusnya buat pos pemeriksaan STNK motor di Jembatan Suramadu sisii Surabaya,0
Radio srby harus terus kerja sama yg baik dgn jajaran kepolisian untuk meningkatkan kepercayaan Rakyat terhadap Aparat,1
Pelakunya ditangkap gk 🗿🗿🗿,0
penduduk kepuluan sebelah 🗿🔥,1
Alhamdulillah semoga gak jadi dipecat,0
Pancennn M kang maling,1
Ketemu didalam dapur....wes angkut sisan ae pak ladusing😂😂😂,0
POLISI TDK BERJASA SAMSEK,0
M = Mexico... ☕,1
Masya allah... Masih rizkinya pak kurir. Berkah bntuan dari suara surabaya jg,0
Ketemu dimana?? 👂🏻👂🏻👂🏻,0
Dari dulu madura emang begitu,1
Keyless Honda ga ada bunyi alarm peringatan kalo pemilik lupa mematikan saklar. Biasanya karena menganggap mesin sudah mati (karena distandar samping) pemilik beranggapan kontak sudah off padahal belum. Kalo keyless yamaha ketika kontak masih on walaupun mesin sudah mati maka ketika pemilik meninggalkan motor dan jarak remot sekitar 1 meter maka alarm akan berbunyi untuk mengingatkan pemilik bahwa kontaknya masih posisi on agar diputar ke posisi off.,1
wes mesti nak m g mungkin nggak,1
Bayar ngak pas ambil motor nya ???? 😂😂😂,0
duro kah yang berulah ??,1
Datang ke surabaya untuk mencuri,0
Hampir aj jd pretelan besi tu 🤭,0
Malingnya ketemu ga?,0
@s_thonsxl keputih tu hati² ton 😂,0
Lebih percaya damkar dari pada polisi,0
Madura hama 😂,1
Dia gk nemuin..tp balikin speda nya krn udh terlanjur viral,0
Kali ini polisi bener 😂😂,0
Buzettt.... mo dijadiin besi tua terus dikiloin 😮,0
Gak dipukuli dulu malingnya?,0
MADURA LAGI😂😂😂 PARAH SIH🔥,1
Alhamdulillah dah ketemu mass... hebat ws Radio Suara Surabaya dari Jaman Aku kuliah udh Joss..😍,0
M.  Maling gudang nya selalu di taro di dapur 😂😂😂😂 duro duro...,1
Berkah Ramadhan 👏👏👏👏,0
putus aja jembatannya. Sepeda motorku sdh hilang 2,1
Buang2 duit bangun jembatan ya,1
Pemilik rumah nya siapa ya? Crt lkp nya masak selesai bgt saja,0
bayar mahar ke polisi gak ?,0
Mexico maning,1
Kok koyo cerita di Pati...,1
masih tanda tanya kenapa kok larinya ke pulau itu,1
Cara lapor / menghubungi Suara Surabaya bagaimana ya teman2?,0
Inilah mata pencaharian yg reels org Bangkalan,1
Robohin jembatan nya......beres,1
Tolong ditangani jembatannya min @gerindra,0
Pelakunya ketangkap gak tuh,0
Suara surabaya keren banget sat set yah👍👍 terimakasih suara surabaya..,0
Mexico kebobol😂,1
Katanyan kalo sistem keyles kalo remot nya jauh ga bakal nyala ko ini bisa nyala.,0
Napa kalo motor ilang mesti langsung dibawa ke madura,1
Ketika di tuduh maling selalu mengelak tetapi ketika ada kehilangan kenapa ketemunya selalu di sana hadehhhh susah memang suku satu ini,1
Sudah benar Bali menolak membuat jembatan penghubung pulau🗿,1
Duh tebusan lagi uang lagi😂,0
Kok bisa keyless dan remote terpisah tp msh bisa jalan? Yg paham tolong jelasin dong🙏,0
Tutup aja jembatannya.,1
bisa diambil ta sepedae? moro bayar,0
Blok M memang beda 😂 udah paling bener ga ada jembatan suramadu,1
Update track : Paket anda sedang dicuri beserta motor kurirnya,0
Mending robohin lagi suramadu😂,1
Wes ta. Jembatan itu di ambrukin ae,1
Pantas berhasil rupanya dia lapornya bukan ke baju cklt,0
Terus maling nya ketangkap ga,0
MaaSyaa Allah Tabarakallah...ikut senang yaa ...sebagai yg pernah kehilangan motor,0
blok m 🔥,1
Mexico Tenggara sudah canggih coy 😂,1
Berarti selama ini salah SOP,0
Alhamdulillah masih rejeki masnya,0
kog daerah stu sering buat nadag ya😂,1
Alhamdulillah....dapat lagi motor nya,0
Wah kang paketnya pinter ga lewat perantara yang terpercaya,0
Masyaallah❤️❤️❤️ Alhamdulillah ikut Terharu🔥🔥🔥🔥👍👍👍👏👏👏👏😍😍😍,0
Alhmdulillah... Terus pelakunya gimana? Ada baca kalo malingnya bawa pistol. Tolong segera ditangkap malingnya.,0
Masih 👍👍 rejekinya,0
Tuhan pisahkan dengan lautan eh kalian sambung peke jembatan. Suramadu harus di sistem tol berbayar lagi.,1
Emang harus ada GPS tanam di motor biar klo di maling bisa tau ada dimana..,0
Lapor Mas Wapres bisa gini gaes???,0
Cerita real ? 🗿,0
Oh berarti kuri kendaraannya wajib pake GPS ya biar aman 👍,0
Alhamdulillah ketemu.Lo ya pak @ericahyadi_ pak @cakj1 perlu untuk disuramadu itu pak ada pemeriksaan kelengkapan surat” kendaraan pak. Untuk kendaran keluar masuk mdr-sby. Biar ga sering seperti ini,0
Dibawa mexico,1
Menjelang lebaran makin bnyk kejahatan. Mending ga usah lebaran mas mas drpd nyolong..dosa. bravo Suara Surabaya👍,0
Rezeki kada kemana,0
Kenapa ya selalu dibawa kesana,1
Lokasinya kenapa ke arah sana? Apakah di sana sering terjadi seeprti ini? Like Pathi Jawa Tengah?,1
Mudah-mudahan bang Eka nggak disuruh bayar kecuali bayar administrasinya😮,0
Alhamdulillah... Msh rezeki mu bg,0
Kl ada yang hilang lebih baik lapor ke suara Surabaya dari pada ke pihak yang berwajib.,0
SUARA SURABAYA Pancen joozzz 👍👍🔥🔥🔥,0
Sarang maling memang tuu,1
Buat apa polisi kalo masih ada netizen yang budiman,0
Ya Allah……berkah Ramadhan ❤️❤️❤️ *suwun pak polisi (tumben🥹) eh radio SS yaaaa 🫡🫡🫡,0
Suara surabaya emank best lah... Thank you for helping. Ingat jalur rejeki itu memank ga bs dipindahkan. Klo masi rejeki dia . Insyaallah akan ketemu. Bravo buat kepolisian yg gercep daripada viral duluan ya pak Pak POL,0
Alhamdulillah masih jd rezeki,0
Kelyes yp kok masih bisa di nyalakan,0
Padahal udh mau disamperin @willie27_ eh gk jd ilang motornya,0
Pasti ada tanaman amalan baik dari pemilik sepeda,0
Alhamdulilah...mksh byk pada pihak2 yg ikut membantu menemukannya...radio n kepolisian,0
DITINDAK KARENA LAPOR SUARA SURABAYA,0
Meduro maleng,1
Berarti kunci Keyless itu klo jarak motor lebih berapa meter dr kunci mesin gak mati sendiri ya? 🤔🤔,0
Pen lihat wajah pelaku pake baju orange dong😢 gemes bgt,0
Untuk berwenang di Jawa Timur itu di buat seperti dulu lagi,0
Alhamdulillah... Paketnya kemana,0
Alhamdulillah selamat,0
NYATA NYA SURAMADU HARUS WAJIB CEK STNK.. KARENA NYATANYA BEGINI.. MASIH BISA BILANG RASIS.. GEMEEES BGT,1
“Mohon maaf paket terlambat di kirimkan karena motor kurir di curi”😭😭,0
Bangkalan Jossss🔥,0
Alhamdulillah.. Terimakasih atas orang baik dan bantuan pihak polisi dengan sigap membantu.. Masyallah..,0
Gitu dong kalo kerja,0
Gua nungguin pelakunya ternyata gaada info kwkw,0
Jembatan maling,1
sangat2 meresahkan 🗿,0
Pelakunya seperti biasa yah😂,1
Baut aja di maling sama orng sono🗿,1
Tiap kota ada ga ya..seperi suara surabaya ?,0
entah kenapa.. selalu ke arah sana larinya barang² curian??,1
@madurabercanda @infomdr waduh parah rekkk wong kono,1
Madura lagi aja,1
MOTORNYA MILIK TUHAN JUGA KAN..,1
Wah.... merk motor yang dipakai Eka sang kurir auto laris nih 👌😁,0
Lagi lagi Mexico city,1
Maling nya ketangkep ga ?,0
lagi lagi plat M😂,1
Medurooo....😂,1
Tukang paketnya Piter bgt Krn ada hp dia yg masih nyala,0
Itu kayaknya kuncinya belum sampe mati sudah diserobot orang,0
Viral dulu baru gercep melakukan penindakan ini Polisi atau Dishub sih instansi keamanan negara kok begini BOBROK 👎👎🗿,0
Udah baik  Allah pisahkan dengan laut eh malah dibuatin jembatan 😂 @prananta_guner,1
Daerah red zone 😂,1
pengguna keyless jadi ngeri juga 🥹,0
Pelakunya bukan orang afrika,1
Gak berlaku di lampung hahah,0
Untung laporan dari Radio,0
Madura GK heraaaaannnn,1
Lagi-lagi warga blok M,1
paket anda sedang di maling,0
Iyasi gak jadi ilang di curi tpi thu sendiri kan😂😂😂😂duit duitt duitt,0
Sama sama bang lain kali hati hati yaaaa,0
Bapak SBY membuat sejarah baru....membangun jembatan terpanjang di indonesia dan meningkatkan kejahatan di surabaya dan sekitarnya... amerika aja ngasih tembok besar buat mexico supaya minim kejahatan malah ini di kasih akses... 😂😂😂😂😂😂😂😂,1
Rata2 pencuri apalagi motor sama hp iPhone kenapa dilacaknya selalu di Bangkalan Madura ya,1
gila sih ternyata udh beli yg remot his ajuga dicuri 😢,0
Trimakasih suara surabaya @suarasurabayamedia 👍,0
Mandura gk heran jiwa mencuri nya kuat,1
Untung aja ada hp ketinggalan didalam dasbor,0
👏👏 sangat keren,0
Eren bgt polisinya bisa nemuin MTR ilang,0
Terimakasih sudah membantu.. 👍,0
Beda soal klo lapor ke polsek,0
Kirain maling baut aja ternyata motor juga 😂😂😂,1
Masih ada polisi baik.gk semualah polisi itu kurang baik.,0
Polisi ❌ Suara Surabaya✅,0
Suramadu kalau pake visa aja gmn?,1
Aku motornya ilang udah lapor polisi .. malah sekarang belum ketemu,0
pantessss di habisin sama pulau K 😂😂 mau sampai kapaannnn M meresahkan?? nek ancene @ericahyadi_ gak isok ambil tindakan mosok yo Pemerintah gak mau tau juga soal keluar masuk cek stnk nang jembatan suramadu???,1
Tumben bergerak cepet polisi nya,0
Alhamdulillah utuh bersama keranjang dan paket2nya,0
budaya maling yg mendarah daging,1
Kalo lapor baju coklat ga jadi ketemu motor nya,0
Siapin duiy buat nebus motor ya😂😂,0
Clan mexico meresahkan,1
MADURA MADURA WKWKWK,1
Ohh berati kalo ngelapor jgn langsung ke polisi guys. Tapi cari media kota setempat dulu🙃,0
M nya kalau ga medan ya....,1
Semua yg mengandung bahan besi milik tuhan 😂😂,1
Pulau besi tua 😂😂,1
Motornya adik saya aja hilang waktu Imlek sudah lama waktu kerja di Surabaya Pakuwon mall/mana kerja di yashinoya perbantuan istirahat di Indomaret dan beli rokok masih ada waktu lihat lagi ambil makan masih ada dilihat lagi sudah hilang adik ku sampai ke jembatan Suramadu nungguin motornya dan sampai gak berani pulang,1
Kurir sedang mencari motor yg hilang,0
Kok gk panggil pemadam buat bantuin,0
Malingnya orang Mexico ya 😂,1
Motor pancen kurang ajar ...mesti ke selalu bergerak ke arah Kono 😂,1
Pasti bayar jutaan rupiah buat nebus ke oknum😂,0
Kelakuan tetangga sebelah...,1
Sudah tahu sarangnya.. knpa tikus2 gak dioperasi.. dari dulu sarang disitu...apa dipelihara?,0
POV nya : kalo ada apa apa lapor ke Suara Surabaya ya Gessss....paling gak ada effort buat share. Kalo laporan ke Ladusing pasti ending nya suruh ikhlasin 😂,0
Di tempat saya si pas balik ke tangan udah banyak yang ilang dan harus ditebus,0
Maneh2 kok oknum maduraDibongkar aj suramadu biar gk mudah bawa kabur,1
Bang buat laporan kehilangan bayar isilop ga?,0
Rasis itu ada bukan tanpa alasan 😂,1
Eeehh eeehh sudah sering paket lari nya kesana,0
pulau Sumatra ada medan pulau Jawa ada madura🗿👏,1
brp bayar ambil motor nya dr kntr polisi,0
Gercep yaa.... SS nya tapi 😂,0
Kok mesti larinya barang curian di Blok M..,1
HILANG LAPOR POLISI ❎ HILANG LAPOR SS ✅ 😂,0
Ah meduro penyakit,1
Pas ambil motornya dipersulit ga ya? Moga2 ngga . Kasian c masnya,0
e gak semua y bangst🗿,0
GG lebih berguna kek gini 🗿,0
Fix harus di pasang GPS sekarang selama masih ada tuh jembatan,1
MEXICO ASUUUUUHHHH,1
Bayar berapa ke polisi? Kok narasinya aneh,0
Pasti kalo mau diambil . Bayar polisi,0
Ternyata motor keyless juga bisa dibobol,0
Di madura susah signal loh padahal?? 🤔,1
Mudah mudahan g d bayar bayar bayar,0
Tebak pencuri orang mana,1
Blok m mang agak lain pola pikirnya,1
Sebenernya cepet ya kalau d kerjain tp knp d bikin ribet dulu kalau lapor mandiri 😢,0
Pasti motornya gabisa langsung diambil nunggu sidang pelaku dulu 😂,0
Madura liaaaaarrrrrr !!!,1
Di pintu tol suramadu g ad pemereiksaan kaya di gilimanuk y?,0
Emang iya penadah ny di madura bangkalan hancur kan 🔥,1
kenapa sih di mana mana selalu bikin rusuh,1
Meduro sarang 😢 ...gmn kbr paketan nya,1
Jalok tragedi Sampit part 2,1
Kan aku wes omong rubuh kan jembatan Suramadu,1
Normalisasi setiap parkir langsung kunci stang,0
Madura lagi... kemarin pick up terus mobil terus ini sepeda lalu apa lagi... oknum nih😢😢😢,1
Jadi inget lagu sukatani😂😂,0
Paket tertahan sementara karena kendala kendaraan kurir sedang dibawa maling,0
Baru aja kemaren kehilangan motor😢,0
Manusia plat M emang sangat meresahkan,1
mexico menjadi lg😂,1
